StateCode,Division,YearMonth,    PCP,   TAVG,   PDSI,   PHDI,   ZNDX,   PMDI,    CDD,    HDD,   SP01,   SP02,   SP03,   SP06,   SP09,   SP12,   SP24,   TMIN,   TMAX,
       44,      00,   190511,    .77,   44.2,    .77,    .77,  -1.92,   -.37,      0,    627,  -1.69,  -1.19,  -1.08,    .19,   -.03,   -.12,  -1.09,   32.2,   56.1,
       44,      00,   190512,   5.19,   36.1,   1.68,   1.68,   2.97,   1.68,      0,    886,   1.42,    .01,    -.2,    .58,    .65,    .27,   -.64,   26.4,   45.8,
       44,      00,   190601,   3.72,   38.8,   1.69,   1.69,    .57,   1.69,      0,    799,    .49,    1.2,     .2,   -.08,    .79,    .42,   -.46,   29.9,   47.8,
       44,      00,   190602,   1.86,   35.2,   1.03,   1.03,  -1.48,    .22,      0,    836,   -.87,   -.31,    .62,   -.52,    .39,    .21,   -.54,   23.6,   46.8,
       44,      00,   190603,    4.6,   38.9,   1.52,   1.52,    1.8,   1.52,      0,    819,    .68,   -.01,    .17,   -.05,    .49,    .58,   -.34,   29.8,   47.9,
       44,      00,   190604,   2.21,   55.2,   -.55,    .81,  -1.66,   -.15,      2,    295,  -1.02,   -.16,   -.59,   -.21,   -.37,     .4,   -.36,   41.6,   68.9,
       44,      00,   190605,   2.98,   63.6,    -.9,    -.9,  -1.21,    -.9,     68,     97,   -.66,   -1.2,   -.53,    .02,   -.67,    .07,   -.48,   50.4,   76.9,
       44,      00,   190606,   4.81,   72.3,    .42,    .42,   1.25,    .42,    234,      2,    .65,   -.02,   -.53,   -.33,   -.35,    .12,   -.56,   61.7,     83,
       44,      00,   190607,   5.87,   73.6,   1.08,   1.08,   2.12,   1.08,    286,      1,   1.04,   1.04,    .49,   -.13,    .03,   -.11,   -.38,     64,   83.1,
       44,      00,   190608,   9.22,   75.7,   2.87,   2.87,    5.7,   2.87,    342,      0,    2.2,   2.55,   2.31,   1.59,   1.54,    .68,    .52,   67.2,   84.2,
       44,      00,   190609,   2.39,   70.4,    2.3,    2.3,   -.83,   1.89,    189,     14,    -.5,   1.37,   1.61,    .89,    .79,    .56,    .39,     61,   79.8,
       44,      00,   190610,   6.08,   54.9,   3.25,   3.25,   3.57,   3.25,      8,    309,   1.51,    .72,      2,   1.69,   1.32,   1.18,      1,   45.4,   64.4,
       44,      00,   190611,   2.08,   45.6,   2.76,   2.76,   -.46,   2.52,      0,    572,   -.46,    .91,    .34,   1.76,   1.37,   1.49,    .96,   33.8,   57.5,
       44,      00,   190612,   2.97,   37.7,    2.5,    2.5,    .07,   2.23,      0,    858,   -.14,   -.47,     .7,   1.74,    1.1,   1.06,    .93,   28.1,   47.3,
       44,      00,   190701,   1.78,   40.6,   1.54,   1.54,  -2.12,    .37,      1,    794,  -1.32,    -.9,  -1.06,   1.04,   1.07,    .69,    .77,   29.9,   51.4,
       44,      00,   190702,    2.5,   32.6,   1.22,   1.22,   -.46,   -.12,      0,    933,   -.31,  -1.18,     -1,   -.36,   1.23,    .84,    .69,     22,   43.1,
       44,      00,   190703,   3.12,   49.8,    .61,    .61,  -1.45,   -1.2,      6,    489,   -.39,   -.47,  -1.16,   -.12,    .95,    .54,    .76,   37.7,     62,
       44,      00,   190704,   4.13,   47.3,   1.26,   1.26,   2.11,    .24,      0,    521,    .68,    .08,    -.1,   -.77,    .77,    .88,     .9,   36.4,   58.2,
       44,      00,   190705,   3.59,   60.4,   1.15,   1.15,    .07,    .17,     27,    170,    -.2,    .29,   -.08,    -.7,   -.31,   1.01,     .8,   48.2,   72.7,
       44,      00,   190706,   6.45,   65.6,   2.57,   2.57,   4.63,   2.57,     73,     54,   1.58,   1.02,   1.17,    .08,    .49,   1.42,   1.17,   55.3,   75.8,
       44,      00,   190707,    3.4,     75,   1.93,   1.93,  -1.14,   1.38,    315,      0,    -.9,    .69,    .41,    .12,   -.43,    .85,     .6,   64.2,   85.8,
       44,      00,   190708,   4.11,   71.9,   1.76,   1.76,    .09,    1.2,    226,      4,    .12,   -.54,    .44,    .23,   -.31,   -.07,    .54,   61.5,   82.4,
